WB_Code,Year,Population,GDP,GDP_per_capita
ARE,1974,489087.0,11651505689.4244,23822.9715560307
ARE,1975,542856.0,14720728248.5355,27117.1880729614
ARE,1976,615866.0,19213158778.7928,31196.9791785759
ARE,1977,710209.0,24871775164.6043,35020.3604355962
ARE,1978,809274.0,23775764224.6832,29379.1277424991
ARE,1979,912010.0,31225659620.9951,34238.2864453187
ARE,1980,1015700.0,43599160050.3322,42925.2338784407
ARE,1981,1099855.0,49333424135.1131,44854.4800315615
ARE,1982,1166370.0,46622718605.2847,39972.4946674594
ARE,1983,1235305.0,42803323345.1376,34650.0041245988
ARE,1984,1305996.0,41807954235.903,32012.3141540273
ARE,1985,1377911.0,40603650231.5445,29467.5419758929
ARE,1986,1467383.0,33943612094.7971,23132.0739675988
ARE,1987,1574244.0,36384908744.2114,23112.623420646
ARE,1988,1681788.0,36275674203.2144,21569.7068852997
ARE,1989,1789851.0,41464995913.9199,23166.7305903787
ARE,1990,1898220.0,50701443748.2975,26709.993440327
ARE,1991,2006626.0,51552165622.4462,25690.9686321448
ARE,1992,2114730.0,54239171887.769,25648.2727760844
ARE,1993,2222093.0,55625170253.337,25032.7822702907
ARE,1994,2328188.0,59305093979.842,25472.6396578979
ARE,1995,2434662.0,65743666575.8649,27003.2006807782
ARE,1996,2597564.0,73571233996.1863,28323.1650870532
ARE,1997,2817410.0,78839008444.5655,27982.7957040564
ARE,1998,3040421.0,75674336283.1858,24889.4269192279
ARE,1999,3266009.0,84445473110.9598,25855.8605046587
ARE,2000,3493575.0,104337372362.151,29865.502347066
ARE,2001,3723590.0,103311640571.818,27745.1708087672
ARE,2002,3956826.0,109816201497.617,27753.6089526346
ARE,2003,4192457.0,124346358066.712,29659.5428567811
ARE,2004,4428967.0,147824370319.946,33376.7152295209
ARE,2005,4664790.0,180617467964.602,38719.3138307623
ARE,2006,5009100.0,222116541865.214,44342.6048322482
ARE,2007,5624635.0,257916133424.098,45854.7325158162
ARE,2008,6302664.0,315474615738.598,50054.1700681803
ARE,2009,6707058.0,253547358747.447,37803.0663738777
ARE,2010,6869838.0,307736419332.88,44795.2949302268
ARE,2011,7104538.0,368881143635.126,51921.904511613
ARE,2012,7391448.0,392793464942.138,53141.6124340099
ARE,2013,7693031.0,409632675289.313,53247.2409495441
ARE,2014,8059440.0,424935874744.724,52725.2358407934
ARE,2015,8505237.0,381973042886.317,44910.334995523
ARE,2016,8935095.0,381717086453.37,42721.0999383185
ARE,2017,9223225.0,403365010211.028,43733.6192287435
ARE,2018,9346701.0,440560108917.631,47135.3591943971
ARE,2019,9445785.0,433926208304.969,45938.6073581994
ARE,2020,9401038.0,357161878829.135,37991.7492971665
ARE,2021,9575152.0,422441388699.796,44118.5047192771
ARE,2022,10074977.0,511403403675.97,50759.7589231191
ARE,2023,10483751.0,522622191967.325,49850.6872175164
ARE,2024,10986400.0,552324846834.581,50273.5060469837
ARG,1960,20386045.0,15865474315.4056,778.251706763404
ARG,1961,20726276.0,20132220374.9093,971.338043308372
ARG,1962,21072538.0,18337691145.3688,870.217490905403
ARG,1963,21421705.0,18272123664.4715,852.972425139433
ARG,1964,21769453.0,25605249381.7597,1176.20086190313
ARG,1965,22112629.0,28344705966.6389,1281.83337976859
ARG,1966,22453893.0,28630474727.9023,1275.07843418966
ARG,1967,22799059.0,24256667553.2569,1063.93283833587
ARG,1968,23150583.0,26436857247.4982,1141.95211617341
ARG,1969,23508711.0,31256284543.6155,1329.56181832409
ARG,1970,23878327.0,31584210365.5447,1322.71454216808
ARG,1971,24257208.0,33293199095.4881,1372.50746646061
ARG,1972,24644328.0,34733000536.2862,1409.37097316211
ARG,1973,25046005.0,52544000116.9037,2097.89945010806
ARG,1974,25461351.0,72436777342.4554,2844.96990526761
ARG,1975,25874107.0,52438647921.9226,2026.68435752865
ARG,1976,26282283.0,51169499892.1722,1946.91990388248
ARG,1977,26701805.0,56781000101.0848,2126.48546048047
ARG,1978,27132158.0,89049453088.3282,3282.06304446289
ARG,1979,27568895.0,69252328951.6441,2511.97332905958
ARG,1980,28011596.0,76961923741.0701,2747.5022751674
ARG,1981,28463959.0,78676842366.5529,2764.08641421079
ARG,1982,28924262.0,84307486836.724,2914.76708504176
ARG,1983,29391332.0,103979106777.911,3537.7473459832
ARG,1984,29863093.0,116915052107.031,3915.03492645691
ARG,1985,30336441.0,88150891728.1064,2905.77565536137
ARG,1986,30811980.0,105872372613.857,3436.07819471053
ARG,1987,31291762.0,108810885301.253,3477.30131979313
ARG,1988,31780532.0,126890235049.092,3992.70330179156
ARG,1989,32270948.0,76629728760.123,2374.57321551641
ARG,1990,32755901.0,141352654305.163,4315.33403111588
ARG,1991,33230294.0,189719984268.485,5709.24784079504
ARG,1992,33693527.0,228778917308.17,6789.99611136495
ARG,1993,34152717.0,236741715015.015,6931.85596375876
ARG,1994,34613491.0,257440000000.0,7437.56242327594
ARG,1995,35070020.0,258031750000.0,7357.6162773788
ARG,1996,35513793.0,272149750000.0,7663.21271287469
ARG,1997,35947791.0,292859000000.0,8146.78710021431
ARG,1998,36372860.0,298948250000.0,8218.99212764682
ARG,1999,36794682.0,283523000000.0,7705.54288252851
ARG,2000,37213984.0,284203750000.0,7637.01489203628
ARG,2001,37624825.0,268696750000.0,7141.47507662826
ARG,2002,38029349.0,97724004251.8602,2569.69963519124
ARG,2003,38424282.0,127586973492.177,3320.47775133903
ARG,2004,38815916.0,164657930452.787,4242.02099089422
ARG,2005,39216789.0,198737095012.282,5067.65342293276
ARG,2006,39622115.0,232557260817.308,5869.38028970204
ARG,2007,40016763.0,287530508430.568,7185.25155147027
ARG,2008,40424148.0,361558037110.419,8944.1102657357
ARG,2009,40854831.0,332976484577.619,8150.23527028221
ARG,2010,41288694.0,423627422092.49,10260.1313108254
ARG,2011,41730660.0,530158122010.442,12704.2831819684
ARG,2012,42161721.0,545982375701.128,12949.717486654
ARG,2013,42582455.0,552025140252.246,12963.675773326
ARG,2014,43024071.0,526319673731.638,12233.1444119186
ARG,2015,43477012.0,594749285413.212,13679.6264980954
ARG,2016,43900313.0,557532320662.955,12699.9623137756
ARG,2017,44288894.0,643628393281.364,14532.5009308511
ARG,2018,44654882.0,524819892360.176,11752.7998922979
ARG,2019,44973465.0,447754683615.225,9955.97478680428
ARG,2020,45191965.0,385740508436.965,8535.59938004389
ARG,2021,45312281.0,486564085480.036,10738.0179223384
ARG,2022,45407904.0,633993756301.08,13962.1894087223
ARG,2023,45538401.0,649461687959.174,14261.8465667948
ARG,2024,45696159.0,638365455340.04,13969.7836603737
ARM,1960,1863705.0,,
ARM,1961,1927484.0,,
ARM,1962,1991689.0,,
ARM,1963,2056023.0,,
ARM,1964,2120135.0,,
ARM,1965,2183635.0,,
ARM,1966,2246159.0,,
ARM,1967,2307492.0,,
ARM,1968,2367319.0,,
ARM,1969,2424030.0,,
ARM,1970,2475633.0,,
ARM,1971,2525345.0,,
ARM,1972,2577079.0,,
ARM,1973,2630860.0,,
ARM,1974,2686445.0,,
ARM,1975,2743660.0,,
ARM,1976,2818165.0,,
ARM,1977,2912827.0,,
ARM,1978,3012807.0,,
ARM,1979,3078501.0,,
ARM,1980,3107415.0,,
ARM,1981,3135349.0,,
ARM,1982,3163144.0,,
ARM,1983,3191539.0,,
ARM,1984,3224547.0,,
ARM,1985,3260432.0,,
ARM,1986,3294847.0,,
ARM,1987,3328520.0,,
ARM,1988,3355125.0,,
ARM,1989,3443100.0,,
ARM,1990,3552128.0,2256863448.77086,635.355327502517
ARM,1991,3613977.0,2069870129.87013,572.740260900977
ARM,1992,3571861.0,1272835453.42634,356.350780006933
ARM,1993,3453332.0,1201312829.27524,347.870644720878
ARM,1994,3364610.0,1315158636.67553,390.879964297655
ARM,1995,3307581.0,1468317435.20148,443.924860857976
ARM,1996,3278735.0,1596968946.23708,487.068624404558
ARM,1997,3246289.0,1639492444.76152,505.035887057966
ARM,1998,3208401.0,1893726437.26462,590.239947333459
ARM,1999,3167286.0,1845482173.02732,582.669886150895
ARM,2000,3221100.0,1911563668.85006,593.450581742282
ARM,2001,3211800.0,2118467913.37873,659.588988535629
ARM,2002,3199800.0,2376335048.39976,742.651118319819
ARM,2003,3182500.0,2807061008.69084,882.030167695474
ARM,2004,3164900.0,3576615240.41616,1130.08791444158
ARM,2005,3146400.0,4900469511.10191,1557.48458908655
ARM,2006,3127100.0,6384452066.5146,2041.65267068997
ARM,2007,3107400.0,9206301269.79164,2962.70234594569
ARM,2008,3087100.0,11662040713.8753,3777.66859313767
ARM,2009,3066000.0,8647937081.2562,2820.5926553347
ARM,2010,3044800.0,9260285755.62424,3041.34450723339
ARM,2011,3027900.0,10142111824.5835,3349.55309771906
ARM,2012,3024100.0,10619320682.9474,3511.56399687426
ARM,2013,3022000.0,11121464437.0415,3680.16692158886
ARM,2014,3013800.0,11609513246.7958,3852.11800610384
ARM,2015,3004600.0,10553337518.414,3512.39350276709
ARM,2016,2992300.0,10546136235.5219,3524.42476874707
ARM,2017,2979400.0,11527458709.0158,3869.05373867752
ARM,2018,2969000.0,12457940694.7395,4196.00562301769
ARM,2019,2962500.0,13619290539.2116,4597.22887399548
ARM,2020,2961500.0,12641698583.2152,4268.68093304583
ARM,2021,2962300.0,13878908628.9378,4685.17997128509
ARM,2022,2969200.0,19513506553.1251,6571.97445545099
ARM,2023,2964300.0,24185982215.6543,8159.08720967996
ARM,2024,3033500.0,25955275380.0321,8556.21406956719
AUS,1960,10276477.0,18635682981.7093,1813.43109917039
AUS,1961,10483000.0,19713123154.0997,1880.48489498232
AUS,1962,10742000.0,19953923192.6277,1857.56127281956
AUS,1963,10950000.0,21573443451.751,1970.17748417817
AUS,1964,11167000.0,23835843813.735,2134.48946124608
AUS,1965,11388000.0,26014244162.2791,2284.35582738664
AUS,1966,11651000.0,27349284375.8855,2347.37656646515
AUS,1967,11799000.0,30487524878.004,2583.9075241973
AUS,1968,12009000.0,32763365242.1384,2728.23426114901
AUS,1969,12263000.0,36738245878.1193,2995.86119857452
AUS,1970,12507000.0,41395206623.2331,3309.76306254362
AUS,1971,12937000.0,45283847245.4156,3500.33603195606
AUS,1972,13177000.0,52117990654.2056,3955.22430403017
AUS,1973,13380000.0,63923126201.1531,4777.513168995
AUS,1974,13723000.0,89086219602.0634,6491.74521621099
AUS,1975,13893000.0,97440939505.6671,7013.67159761514
AUS,1976,14033000.0,105209354855.787,7497.28175413577
AUS,1977,14192000.0,110504702913.512,7786.4080406928
AUS,1978,14358000.0,118660813779.849,8264.43890373653
AUS,1979,14514000.0,135093718050.665,9307.82127950011
AUS,1980,14692000.0,150200557103.064,10223.2886675105
AUS,1981,14923260.0,177151979565.773,11870.8633077339
AUS,1982,15184247.0,194323071830.52,12797.6758959809
AUS,1983,15393472.0,177523719680.081,11532.4028055582
AUS,1984,15579391.0,193749932078.26,12436.2969052038
AUS,1985,15788312.0,180861108959.102,11455.379711213
AUS,1986,16018350.0,182707050923.335,11406.1093011037
AUS,1987,16263874.0,189726707252.515,11665.5298271811
AUS,1988,16532164.0,236461079970.431,14303.093047615
AUS,1989,16814416.0,300264309002.14,17857.5520554588
AUS,1990,17065128.0,311840666465.053,18273.561526468
AUS,1991,17284036.0,326416407860.792,18885.4274465057
AUS,1992,17478635.0,325982966981.415,18650.3675476612
AUS,1993,17634808.0,312568858909.5,17724.5399501656
AUS,1994,17805468.0,323269456935.317,18155.6282000179
AUS,1995,18004882.0,368725126225.126,20479.1748274233
AUS,1996,18224767.0,401962517479.122,22055.838490507
AUS,1997,18423037.0,436321902767.408,23683.4948964934
AUS,1998,18607584.0,400361527504.578,21516.0403147759
AUS,1999,18812264.0,390347787943.351,20749.6443779096
AUS,2000,19028802.0,416901962163.479,21908.9968019784
AUS,2001,19274701.0,380360222861.197,19733.6510102645
AUS,2002,19495210.0,396436967262.563,20335.0960191023
AUS,2003,19720737.0,468517181129.878,23757.5898471684
AUS,2004,19932722.0,615643050220.515,30886.0500949401
AUS,2005,20176844.0,696811489612.816,34535.20727091
AUS,2006,20450966.0,749708370332.989,36658.8243476122
AUS,2007,20827622.0,856603595823.192,41128.2476618402
AUS,2008,21249199.0,1058448244063.77,49811.2067218988
AUS,2009,21691653.0,931761689770.843,42954.8494884573
AUS,2010,22031750.0,1152566632022.13,52313.8939041213
AUS,2011,22340024.0,1402939868653.4,62799.3895017032
AUS,2012,22733465.0,1552728401401.58,68301.4402512587
AUS,2013,23128129.0,1583737461925.39,68476.6788496118
AUS,2014,23475686.0,1474677007565.64,62817.2061751737
AUS,2015,23815995.0,1356805839935.9,56970.3613028094
AUS,2016,24190907.0,1211588128417.61,50084.4440606385
AUS,2017,24592588.0,1330890554614.09,54117.547718609
AUS,2018,24963258.0,1433144978761.67,57410.1737346009
AUS,2019,25334826.0,1398349602956.35,55194.7585097428
AUS,2020,25649248.0,1333336461648.09,51983.4523666382
AUS,2021,25685412.0,1560617493202.69,60758.9044397144
AUS,2022,26018721.0,1695627535475.8,65169.5191118657
AUS,2023,26659922.0,1734451264655.6,65058.3773146674
AUS,2024,27196812.0,1757022451652.83,64603.9856308464
AUT,1960,7047539.0,6624086313.14334,939.914814681174
AUT,1961,7086299.0,7346566037.83392,1036.72820436083
AUT,1962,7129864.0,7793042529.15992,1093.01419061569
AUT,1963,7175811.0,8414050621.01716,1172.55744626178
AUT,1964,7223801.0,9213648655.97511,1275.45715281679
AUT,1965,7270889.0,10041659445.118,1381.07725824421
AUT,1966,7322066.0,10939526218.6393,1494.04911382106
AUT,1967,7376998.0,11634569521.9273,1577.14147705169
AUT,1968,7415403.0,12499863917.1003,1685.66211669148
AUT,1969,7441055.0,13647475854.0287,1834.0780781796
AUT,1970,7467086.0,15312791743.8476,2050.7051537705
AUT,1971,7500482.0,17788536733.1204,2371.65247955003
AUT,1972,7544201.0,21973207929.0434,2912.59577111524
AUT,1973,7586115.0,29399860144.7748,3875.48305618551
AUT,1974,7599038.0,35051468639.576,4612.61920779656
AUT,1975,7578903.0,39902300703.1682,5264.91772004051
AUT,1976,7565525.0,42791707448.0325,5656.1451383787
AUT,1977,7568430.0,51343861460.328,6783.95142193665
AUT,1978,7562305.0,61809208755.804,8173.32926347245
AUT,1979,7549425.0,73647694287.1848,9755.4044562579
AUT,1980,7549433.0,81737498404.5948,10826.9718274995
AUT,1981,7568710.0,70755997062.3812,9348.48832395232
AUT,1982,7574140.0,70996111962.5716,9373.48820626125
AUT,1983,7561910.0,71838528420.4075,9500.05070417494
AUT,1984,7561434.0,67719055773.3306,8955.84829191534
AUT,1985,7564985.0,69114996009.577,9136.17092559695
AUT,1986,7569794.0,98648254168.5444,13031.8281010744
AUT,1987,7574586.0,123682091858.946,16328.5613047296
AUT,1988,7585317.0,132817124707.456,17509.7658683817
AUT,1989,7619567.0,132584448257.93,17400.5226619741
AUT,1990,7677850.0,165811372382.912,21596.068219998
AUT,1991,7754891.0,173113449616.971,22323.1312492943
AUT,1992,7840709.0,194314032056.098,24782.7118767063
AUT,1993,7905633.0,189634029338.696,23987.2037240657
AUT,1994,7936118.0,202738023129.743,25546.2460525087
AUT,1995,7948278.0,240094169510.031,30207.0674314652
AUT,1996,7959017.0,235952581232.129,29645.9451251491
AUT,1997,7968041.0,211724812267.448,26571.7523626508
AUT,1998,7976789.0,217068085815.918,27212.4642905708
AUT,1999,7992324.0,216421809125.916,27078.7081612201
AUT,2000,8011566.0,196181599831.287,24487.2974685956
AUT,2001,8042293.0,196477206829.33,24430.495982841
AUT,2002,8081957.0,212837224022.813,26334.862215032
AUT,2003,8121423.0,260779834340.097,32110.1159661425
AUT,2004,8171966.0,299210411454.823,36614.2506533707
AUT,2005,8227829.0,313952317330.776,38157.37022862
AUT,2006,8268641.0,333905979332.481,40382.2078298575
AUT,2007,8295487.0,386760177589.497,46622.9622913635
AUT,2008,8321496.0,429234399096.173,51581.3982361071
AUT,2009,8343323.0,399290118782.429,47857.4446635266
AUT,2010,8363404.0,389827789217.634,46611.1393420232
AUT,2011,8391643.0,428954737064.057,51116.8953522042
AUT,2012,8429991.0,406750487603.59,48250.4059142637
AUT,2013,8479823.0,426580502769.417,50305.3545774973
AUT,2014,8546356.0,438556021078.034,51314.9722616322
AUT,2015,8642699.0,379546097300.633,43915.228020857
AUT,2016,8736668.0,393687359770.273,45061.4993920192
AUT,2017,8797566.0,414926138132.691,47163.7425775142
AUT,2018,8840521.0,452582294972.775,51194.0749841299
AUT,2019,8879920.0,442983642371.842,49885.9947355204
AUT,2020,8916864.0,434397601557.696,48716.4098900349
AUT,2021,8955797.0,480466363176.806,53648.6437976214
AUT,2022,9041851.0,473221298968.216,52336.7725223758
AUT,2023,9131761.0,516670509628.876,56579.504175468
AUT,2024,9177982.0,534790720466.822,58268.8787651601
AZE,1960,3894500.0,,
AZE,1961,4045750.0,,
AZE,1962,4168150.0,,
AZE,1963,4293550.0,,
AZE,1964,4439250.0,,
AZE,1965,4574650.0,,
AZE,1966,4708150.0,,
AZE,1967,4832000.0,,
AZE,1968,4948500.0,,
AZE,1969,5063300.0,,
AZE,1970,5172050.0,,
AZE,1971,5282950.0,,
AZE,1972,5391450.0,,
AZE,1973,5493900.0,,
AZE,1974,5594100.0,,
AZE,1975,5689050.0,,
AZE,1976,5781000.0,,
AZE,1977,5876150.0,,
AZE,1978,5976150.0,,
AZE,1979,6071300.0,,
AZE,1980,6160500.0,,
AZE,1981,6257750.0,,
AZE,1982,6357550.0,,
AZE,1983,6459800.0,,
AZE,1984,6567850.0,,
AZE,1985,6670150.0,,
AZE,1986,6770300.0,,
AZE,1987,6875350.0,,
AZE,1988,6974600.0,,
AZE,1989,7076550.0,,
AZE,1990,7175200.0,8884848484.84848,1238.27189274842
AZE,1991,7271300.0,5344000000.0,734.944232805688
AZE,1992,7382050.0,444658671.586716,60.2351205405972
AZE,1993,7494800.0,1570392598.14954,209.530954548425
AZE,1994,7596550.0,1193141110.35043,157.063549947072
AZE,1995,7684850.0,2417331192.9526,314.55801908334
AZE,1996,7763000.0,3176507376.31836,409.185543774103
AZE,1997,7838250.0,3962362387.47922,505.516204188336
AZE,1998,7913000.0,4446368570.6901,561.906807871869
AZE,1999,7982750.0,4581248566.50158,573.893528734031
AZE,2000,8048600.0,5272615722.96892,655.097249579917
AZE,2001,8111200.0,5707616203.72011,703.670998584686
AZE,2002,8171950.0,6236087738.28284,763.108895463487
AZE,2003,8234100.0,7276413079.11451,883.692580745256
AZE,2004,8306500.0,8680405740.94125,1045.0136328106
AZE,2005,8391850.0,13245421880.834,1578.36733030667
AZE,2006,8484550.0,20981929497.6188,2472.95725732287
AZE,2007,8581300.0,33049419431.2244,3851.33015175141
AZE,2008,8763400.0,48851293785.4483,5574.46810432575
AZE,2009,8947243.0,44292427184.9492,4950.39949009423
AZE,2010,9054332.0,52909294791.9262,5843.5337683582
AZE,2011,9173082.0,65952796427.9473,7189.81869211976
AZE,2012,9295784.0,69679944504.1972,7495.86527658099
AZE,2013,9416801.0,74160560123.6902,7875.34536661549
AZE,2014,9535079.0,75239785452.1022,7890.84028062087
AZE,2015,9649341.0,53076235354.746,5500.50364628486
AZE,2016,9757812.0,37866996882.9157,3880.6852276838
AZE,2017,9854033.0,40866627351.9817,4147.1981423222
AZE,2018,9939771.0,47112470051.7701,4739.7943123408
AZE,2019,10024283.0,48174235294.1176,4805.75371765917
AZE,2020,10093121.0,42693000000.0,4229.91064904503
AZE,2021,10137750.0,54825411764.7059,5408.04535175023
AZE,2022,10141756.0,78807470588.2353,7770.594223351
AZE,2023,10153958.0,72428470588.2353,7133.02838048328
AZE,2024,10202830.0,74315882352.9412,7283.8499076179
BEL,1960,9153489.0,11810619368.3874,1290.28607216192
BEL,1961,9183948.0,12561701694.3319,1367.78885228138
BEL,1962,9220578.0,13436827166.5187,1457.26516998378
BEL,1963,9289770.0,14445805381.3872,1555.02293182578
BEL,1964,9378113.0,16168044450.2523,1724.01894179056
BEL,1965,9463667.0,17597783297.4583,1859.50998671639
BEL,1966,9527807.0,18894891312.2977,1983.13119821777
BEL,1967,9580991.0,20252508995.4745,2113.82194132888
BEL,1968,9618756.0,21654856965.4281,2251.31575906782
BEL,1969,9646032.0,24019653474.9959,2490.1071730838
BEL,1970,9655549.0,26706196046.7931,2765.89099664794
BEL,1971,9673162.0,29821661869.912,3082.92798879126
BEL,1972,9711115.0,37209418018.5134,3831.63189999433
BEL,1973,9741720.0,47743801490.3747,4900.96220075866
BEL,1974,9772419.0,56033077879.0389,5733.79813933878
BEL,1975,9800700.0,65678189097.2908,6701.37736052433
BEL,1976,9818227.0,71113882967.6071,7243.04734119583
BEL,1977,9830358.0,82839905458.6382,8426.94695947372
BEL,1978,9839534.0,101246526194.441,10289.7684173296
BEL,1979,9848382.0,116315456796.918,11810.6158754725
BEL,1980,9859242.0,126829314388.191,12864.0025661396
BEL,1981,9858982.0,104730018470.23,10622.8024830789
BEL,1982,9856303.0,92095926187.5331,9343.86109959618
BEL,1983,9855520.0,87184239053.2544,8846.23429846974
BEL,1984,9855372.0,83349530159.1734,8457.26880316374
BEL,1985,9858308.0,86268264148.3796,8750.81851250536
BEL,1986,9861823.0,120018787249.413,12170.0406962702
BEL,1987,9870234.0,149394404105.889,15135.8523116968
BEL,1988,9901664.0,162299103675.261,16391.093827791
BEL,1989,9937697.0,164221056511.057,16525.0617432848
BEL,1990,9967379.0,205331747947.851,20600.3752789827
BEL,1991,10004486.0,210510999409.333,21041.6606519648
BEL,1992,10045158.0,234781652446.675,23372.619171015
BEL,1993,10084475.0,224721795708.955,22283.9360213551
BEL,1994,10115603.0,244884129491.198,24208.5547931447
BEL,1995,10136811.0,288025588396.278,28413.8264387368
BEL,1996,10156637.0,279201433224.756,27489.5551770488
BEL,1997,10181245.0,252708051420.839,24820.9380503896
BEL,1998,10203008.0,258528339631.029,25338.4432934904
BEL,1999,10226419.0,258245733221.468,25252.8019066564
BEL,2000,10251250.0,236792460312.471,23098.8865077401
BEL,2001,10286570.0,236746141604.37,23015.0712632462
BEL,2002,10332785.0,258383599375.177,25006.191397109
BEL,2003,10376133.0,318082528506.588,30655.2092679024
BEL,2004,10421137.0,369214712443.206,35429.4077933344
BEL,2005,10478617.0,385714762230.039,36809.7013403619
BEL,2006,10547958.0,408259840868.823,38705.1067959147
BEL,2007,10625700.0,470922156309.453,44319.165448813
BEL,2008,10709973.0,517328087920.078,48303.397956286
BEL,2009,10796493.0,485014525992.461,44923.3400135081
BEL,2010,10895586.0,481556503720.001,44197.393671162
BEL,2011,11038264.0,527196649048.639,47760.8298776546
BEL,2012,11106932.0,498414364944.961,44874.1709182123
BEL,2013,11159407.0,524097026598.55,46964.5946777056
BEL,2014,11209057.0,537987419164.351,47995.7786961339
BEL,2015,11274196.0,461044767544.531,40893.804537772
BEL,2016,11331422.0,474271566739.729,41854.5498296444
BEL,2017,11375158.0,500908767351.53,44035.3239358548
BEL,2018,11427054.0,542638913427.921,47487.2100392561
BEL,2019,11488980.0,536726344405.489,46716.6227467964
BEL,2020,11538604.0,529694473501.791,45906.2875805246
BEL,2021,11586195.0,598522422241.851,51658.238294958
BEL,2022,11680210.0,591085783326.267,50605.7496677086
BEL,2023,11779946.0,651330595110.011,55291.4754541329
BEL,2024,11858610.0,671370081636.406,56614.5679499036
BGR,1960,7867374.0,,
BGR,1961,7943118.0,,
BGR,1962,8012946.0,,
BGR,1963,8078145.0,,
BGR,1964,8144340.0,,
BGR,1965,8204168.0,,
BGR,1966,8258057.0,,
BGR,1967,8310226.0,,
BGR,1968,8369603.0,,
BGR,1969,8434172.0,,
BGR,1970,8489574.0,,
BGR,1971,8536395.0,,
BGR,1972,8576200.0,,
BGR,1973,8620967.0,,
BGR,1974,8678745.0,,
BGR,1975,8720742.0,,
BGR,1976,8758599.0,,
BGR,1977,8804183.0,,
BGR,1978,8814032.0,,
BGR,1979,8825940.0,,
BGR,1980,8861535.0,19839230769.2308,2238.80295786574
BGR,1981,8891117.0,19870000000.0,2234.81481573125
BGR,1982,8917457.0,19342000000.0,2169.00401089683
BGR,1983,8939738.0,16563666666.6667,1852.81343442802
BGR,1984,8960679.0,17594944444.4444,1963.57267618274
BGR,1985,8960547.0,17155421052.6316,1914.55064658793
BGR,1986,8958171.0,20249294117.6471,2260.4272811545
BGR,1987,8971359.0,28101000000.0,3132.30136036246
BGR,1988,8981446.0,22555941176.4706,2511.39306259489
BGR,1989,8876972.0,21988444444.4444,2477.0208179596
BGR,1990,8718289.0,20632090909.0909,2366.52982128614
BGR,1991,8632367.0,7628738475.37666,883.736578319325
BGR,1992,8540164.0,8602887622.63828,1007.34454544881
BGR,1993,8472313.0,10832064941.654,1278.52511370319
BGR,1994,8443591.0,9709240033.98973,1149.89464008734
BGR,1995,8406067.0,18991484420.36,2259.25922555221
BGR,1996,8362826.0,12294964837.6235,1470.19259250682
BGR,1997,8312068.0,11316127378.9613,1361.40938439884
BGR,1998,8256786.0,15031055046.7575,1820.44866449942
BGR,1999,8210624.0,13637098579.109,1660.9089125393
BGR,2000,8170172.0,13245990274.4581,1621.26210738992
BGR,2001,8009142.0,14183446025.7389,1770.90704918691
BGR,2002,7837161.0,16403043849.8297,2092.98288625558
BGR,2003,7775327.0,21144957990.4681,2719.49436859287
BGR,2004,7716860.0,26157743368.8716,3389.68743360274
BGR,2005,7658972.0,29868657858.0082,3899.82596332878
BGR,2006,7601022.0,34380536495.6739,4523.1465578805
BGR,2007,7545338.0,44431257128.8618,5888.57081403932
BGR,2008,7492561.0,54480684188.4442,7271.30338858025
BGR,2009,7444443.0,52023801230.12,6988.27316296465
BGR,2010,7395599.0,50689051382.4361,6853.94805511171
BGR,2011,7348328.0,57681293006.9721,7849.58061302818
BGR,2012,7305888.0,54297052002.2338,7431.95789508871
BGR,2013,7160005.0,55819262374.9039,7795.98092108928
BGR,2014,7073572.0,57080897012.1077,8069.60005667684
BGR,2015,6984225.0,50765918159.1476,7268.65445473873
BGR,2016,6894139.0,53929397039.2106,7822.49923292968
BGR,2017,6803468.0,59167647387.606,8696.68930427924
BGR,2018,6710798.0,66097226262.2191,9849.38397225174
BGR,2019,6616726.0,68507731353.9114,10353.7204584127
BGR,2020,6550696.0,70486877546.4901,10760.211975413
BGR,2021,6507301.0,84374613233.36,12966.1457543396
BGR,2022,6465097.0,90506153293.6733,13999.1949530956
BGR,2023,6446596.0,102199231384.542,15853.208636704
BGR,2024,6441421.0,113343355779.985,17596.0173663521
BHR,1960,165477.0,,
BHR,1961,172346.0,,
BHR,1962,179349.0,,
BHR,1963,186501.0,,
BHR,1964,193816.0,,
BHR,1965,200866.0,,
BHR,1966,207543.0,,
BHR,1967,214189.0,,
BHR,1968,219337.0,,
BHR,1969,222469.0,,
BHR,1970,224809.0,391577364.077364,1741.82245407152
BHR,1971,230733.0,422181562.186708,1829.74070543315
BHR,1972,242113.0,534081183.680728,2205.917004377
BHR,1973,255320.0,761132545.104221,2981.09253134976
BHR,1974,269038.0,1042176883.51827,3873.71629107511
BHR,1975,283243.0,1099107600.50569,3880.44047162927
BHR,1976,297863.0,1581709518.98261,5310.19132615533
BHR,1977,312823.0,1989060283.04271,6358.42084195442
BHR,1978,328046.0,2272042965.21126,6925.98893207436
BHR,1979,343457.0,2710160739.18742,7890.82982494874
BHR,1980,358978.0,3493834468.02865,9732.72587186027
BHR,1981,373524.0,3943109531.91489,10556.5091718735
BHR,1982,386983.0,4145421079.78723,10712.1529364009
BHR,1983,400707.0,4247030468.08511,10598.8427157127
BHR,1984,415154.0,4440874566.48936,10696.9331055208
BHR,1985,430358.0,4152376484.04255,9648.65643032674
BHR,1986,446286.0,3470746843.08511,7776.95657736318
BHR,1987,462854.0,3856922694.14894,8332.91425406054
BHR,1988,479929.0,4209834172.87234,8771.7853534009
BHR,1989,497327.0,4393093962.76596,8833.41134256929
